filename,label
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part149.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part15.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part151.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part154.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part156.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part157.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part158.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part159.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part16.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part160.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part161.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part166.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part169.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part17.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part171.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part177.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part178.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part181.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part185.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part188.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part189.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part190.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part191.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part192.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part193.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part2.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part20.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part200.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part201.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part203.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part205.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part206.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part21.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part215.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part217.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part218.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part219.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part23.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part239.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part24.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part28.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part29.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part30.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part31.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part32.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part36.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part4.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part42.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part5.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part50.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part52.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part54.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part56.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part58.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part59.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part6.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part60.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part66.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part7.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part74.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part76.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part77.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part79.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part8.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part81.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part85.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part86.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part9.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part90.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part97.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part98.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (43)_part99.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part1.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part10.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part11.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part12.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part13.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part16.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part18.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part2.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part3.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part4.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part5.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part8.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (45)_part9.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part10.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part12.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part14.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part16.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part2.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part21.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part23.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part25.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part27.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part29.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part3.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part30.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part32.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part35.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part37.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part39.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part40.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part42.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part44.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part45.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part47.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part49.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part5.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part51.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part53.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part58.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part60.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part62.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part64.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part66.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part67.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part69.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part7.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part72.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part74.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part76.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part77.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part8.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part81.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part82.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part83.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part86.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part87.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part89.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part90.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part91.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part94.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (46)_part95.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (47)_part1.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (47)_part5.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (47)_part6.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part15.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part27.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part28.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part29.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part36.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part41.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part42.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part45.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part46.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part54.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part56.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part57.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part58.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part59.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part60.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part66.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part67.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part69.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part70.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part73.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part74.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part76.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part77.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part78.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part79.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part80.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part81.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part83.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part87.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part88.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (5)_part89.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (6)_part1.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (6)_part2.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part104.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part105.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part106.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part108.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part109.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part111.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part113.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part114.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part115.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part116.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part118.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part120.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part123.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part125.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part127.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part130.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part132.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part133.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part137.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part14.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part140.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part141.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part142.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part146.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part147.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part150.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part151.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part20.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part25.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part32.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part36.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part50.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part57.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part73.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part77.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part82.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part85.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part86.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part90.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (7)_part95.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (8)_part11.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (8)_part7.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (8)_part8.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part1.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part12.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part13.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part15.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part19.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part25.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part26.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part29.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part32.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part33.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part35.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part37.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part39.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part42.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part43.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part45.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part46.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part47.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part7.png,0
C:/Users/Alex/Desktop/spectrograms\pain_pain (9)_part9.png,0
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug187.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug188.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug394.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug582.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug600.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug608.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug628.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug862.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug88.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (1)_part1_aug969.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug160.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug170.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug270.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug277.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug353.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug426.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug429.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug597.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug65.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug778.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug805.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug817.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug925.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part6_aug932.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug273.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug338.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug389.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug436.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug470.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug511.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug704.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug796.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (10)_part8_aug861.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug151.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug217.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug307.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug308.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug333.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug360.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug384.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug408.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug488.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug538.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug539.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug636.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug671.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug682.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug698.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug720.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug736.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug753.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug857.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug945.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part2_aug960.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug148.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug195.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug254.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug296.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug468.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug493.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug563.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug633.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug755.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug82.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part4_aug907.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug129.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug147.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug223.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug285.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug286.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug297.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug356.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug630.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug651.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug710.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug826.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug832.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug840.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part6_aug914.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug108.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug113.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug121.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug183.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug193.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug246.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug256.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug301.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug369.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug390.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug424.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug440.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug445.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug56.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug581.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug618.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug681.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug739.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug741.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug795.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug889.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug89.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug933.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (11)_part7_aug955.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug230.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug314.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug336.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug395.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug509.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug553.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug590.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug604.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug637.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug707.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug730.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug84.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug884.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug915.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug931.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part1_aug987.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part2.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part2_aug231.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part2_aug322.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part2_aug346.png,2
C:/Users/Alex/Desktop/spectrograms\panic_panic (12)_part2_aug371.png,2
